strain_rmse,E,theta_deg,a_fixed,b_fixed,c_fixed,x0_prime,y0_prime,h,pmax,tpeak,d,nu,alpha
168.01070774111017,1687669180.3854175,-14.491771809775713,293.08141011576424,101.07105299671626,14.1664734985003,-1385.5772023001527,645.8693357291727,339.0756497602478,3031249.4682916547,556059.2480444597,1.5766201096619215,0.32568311081015955,0.6904830943184722
105.58909886686787,3993520035.0855207,-33.49978704726386,173.04150252818852,157.05524633610474,19.24111624428493,-409.5547626377024,-564.0231565028741,743.8887482964104,1242592.6889836956,362455.7920565947,1.041892609021086,0.29611131020200326,0.7286411170903392
247.70687564465786,2166934068.366378,21.940938930654653,92.53389952870018,328.49728182871564,13.208738266395384,356.1323710944657,-508.73239752944664,464.554115256303,995046.3628552574,507150.79209867684,1.1743588015637878,0.2882875140077523,1.2524623413207951
131.44183723882307,7151136731.951278,-12.75110325840157,239.4762105635864,339.82262766989294,11.20357665237217,-1371.9005764674741,-18.00110686291532,371.5916241103968,2625374.5090917493,487455.8810498961,0.3686369433004931,0.16806570396216378,0.4242429352710331
130.62487480973175,6376902344.908798,79.4728888330007,122.43173737384629,99.16024315538374,14.446681672913853,-46.7250619828942,370.0424987502611,519.2340253085194,2629222.5183723224,426725.780116808,1.3033192717338846,0.28155188187585123,0.9775550518964075
98.00943815656272,6024354739.867448,14.073765245565227,139.9402508180961,228.3184281873725,1.4241953350338523,-1728.214684081279,-117.86143348807468,674.799699546474,2321679.2388704084,348056.24372113385,0.8192945124983986,0.3176228429802045,1.0761851579298822
111.78865827886334,5076666386.370989,62.831353507524796,294.8019156827818,330.3348628794496,19.427751325323356,-1586.7766272461631,959.5644068425499,308.9551592363419,865073.9536379179,330073.2888061444,0.2750511829524662,0.29319256523440096,0.6554580280558705
221.74136015126882,1764748423.5020275,-51.346333888192305,56.191822556179034,482.24084210172526,19.072459764622057,-975.615864220274,694.2836405776525,283.20990925519504,1248714.3818915668,462664.3198522085,0.44151504388753093,0.2178297827896962,0.44589093633234267
206.95110520052881,1634874816.9295778,-88.88216811498427,134.65772492456307,241.58255836601052,9.029395260749084,-870.0492356196813,113.91820469225559,272.2982576868224,1417323.3059077496,437739.6744803713,1.2461135897599251,0.34854544015107675,0.7417999281477086
97.52254795671259,7551414552.958135,74.94695899201457,84.79771099435192,275.379490694712,5.261333286463016,890.2205036130595,818.622157389867,763.677799706506,378002.6641965021,366993.35628338647,0.6467976937656449,0.28113562091018435,0.8295882932418603
107.21978540616982,4776411157.943815,-64.43235740227556,285.2825094321069,196.24177939837082,8.471086995510099,-1065.1402038987364,-677.1562730613987,455.44464138714363,981813.6695879454,375042.4432323049,1.3496344593612903,0.31873322665792825,0.9078245145021077
97.52591154710146,4645321141.665219,18.410881595247147,176.05968923347984,81.95092589926074,2.9379235625359725,-198.8968642330833,-1472.211861301516,326.37607453350046,2077316.8092622329,568595.8696523334,0.15214446712914212,0.27046300878963353,0.754389896659386
2229.517558501111,796313742.4490755,50.46696810739428,226.17015779783475,470.4521458609754,13.614868611377295,621.5073640885107,-480.59559853328756,559.2859713628137,2061419.390659005,242491.97132266333,0.39882418532103714,0.1972172116152404,0.9054850317363776
104.29303277081993,4571635238.596245,-31.905745472324277,247.44736086202187,361.3162333066882,3.6469938210987736,878.8751738766232,-655.707635403691,500.73043157883245,745246.1719629479,355289.9327146842,0.4444230376117869,0.29667380656990827,0.884716590848322
99.09811454386417,7110854463.073566,-61.54916531315479,193.67287070828408,262.43385130168184,10.04704699921023,759.8644904960479,-291.5509656240615,619.4971216187926,1036134.4968541071,246649.66582408856,1.2892868157327668,0.25517128338698264,0.5578459515210676
157.29340147895275,3888456574.4482737,23.876368639391828,111.73383758904865,131.2815637411295,19.820843398610766,-1218.1145820034512,-570.105642124975,465.6039300551746,2783478.863074281,306105.0340563986,0.43242732084387925,0.17533658254098802,1.0501708993755012
215.48545653679037,4738872134.992559,-73.02981811315307,163.73711648879612,494.8002715286097,18.538366739707698,91.0976883804658,-913.3246323680094,564.4069813603,1738112.892181449,578191.6879219848,0.12256068976958204,0.2122692992526203,0.7070221512665097
98.64159928439955,5977320911.585588,44.85465925253624,233.54889433389906,305.99906814601883,11.481963405889434,-851.5613579663213,1281.7478020547373,480.3907985300648,1272610.7272518442,509415.5255585042,1.1871138819194456,0.21371030688356837,0.34274046698046107
482.634039011597,562873303.8807213,63.14866365325358,87.7616449277327,321.10051499722476,12.22390138676061,-1076.375047403677,-184.4935880239957,476.32045127658785,1708123.8099922896,533761.5895684211,1.4739574353587692,0.16731400941498262,0.7319193908725413
147.82234072301515,2709026988.452753,51.812833084783335,136.46197434213948,268.2975191203026,14.424957778217479,343.39955566360777,847.2620951689642,482.48661363837755,1823969.5110790997,303709.74348512135,1.2656426258519389,0.3232580097666199,0.6100443114795018
98.00437341197643,4233181101.589626,-71.17101907207415,77.93168494975953,115.08293472303997,12.968201754610508,866.6186355308023,-1280.484199437111,776.1060522115209,1261599.402757467,548048.4289672709,1.5994129359037843,0.3182118869380619,0.6851394056774616
141.32143473895957,681225778.6614777,1.434900342090728,171.9858315816183,51.58325349974992,17.504395503614454,-1350.6183762714943,443.9466238515961,395.2038384241257,1442877.7407794076,381488.61950686836,0.9814955203035246,0.25390387040247375,0.6698617003273328
482.46877687444504,803467404.3277345,-67.21117349658613,205.9977438308301,322.7079964684874,13.69717211736434,-1578.573979240277,-862.7042694477101,380.87596082490995,2643893.4453400844,495521.5222792142,1.227462270862246,0.3443805675356503,1.1992172419888854
207.27314807272955,5330561889.877175,1.59191021877362,254.4135095735441,297.3481677637939,15.584756168480045,-1232.8877386314275,49.05155814598538,509.7929485221486,1653951.898283427,401004.2914999938,1.0209854784578913,0.271083625549544,1.2344822102947546
140.93999555062572,2146612853.9357083,-64.09485338686606,232.35505855607914,159.56604451807135,6.32955488748868,-1235.440237809285,-73.84366655996837,471.3803547677778,3125501.6239297674,462238.7242449293,0.9773089281548003,0.2654685613107374,0.593603269025222
106.69107366823238,7153885394.167396,-69.05595581215456,233.88870611080182,105.8058516281194,10.469416073794319,-1107.3982154576952,190.44213355814486,360.8645978214359,1708606.7981663866,208902.71845871228,0.47015305682541353,0.29707898175211284,0.81890203629612
99.05717957021699,4213514561.5872626,24.567946828309587,181.31370544851046,168.3801357113021,17.9094543197483,-772.2077631988443,-1664.8484267846334,357.36226044700027,1427213.6169481433,200505.6818548194,0.9185564660290862,0.34065523020454,0.8573163247813074
2500.5509055808006,2053003912.8043234,-78.44833202329326,185.14268765678543,358.45189424529383,13.189624853962043,108.76589971159683,-453.5885977361247,460.428314785167,2787189.3564204522,215679.88710223424,0.5482397496417244,0.20744907314849625,1.2621244638085871
132.1445154449902,4263291984.562282,-57.38113920946489,261.98934841691425,218.1859267162403,8.315782964672335,-689.0895049135956,-1207.5147480874166,490.62732595064404,1847635.4476137927,374782.096444889,0.6719694217874506,0.19593886548388742,1.1443546649480574
98.5784197819346,6972738703.312759,11.28924621889773,227.5414233540538,459.9409431957544,4.048707809297063,-1415.852330770289,-1040.9447259968142,565.6465332185777,420028.3624927219,485305.55031534296,0.17485418080126144,0.1551304962721049,1.2476438692286314
1394.04516348184,3149556862.209344,10.68965183551289,170.72975424359248,341.24183016852487,18.901259990195776,72.82556631507828,-610.3134136406118,280.12767629266705,2134582.1339090196,362070.3516271366,1.5330551733897488,0.26704075792558746,0.9286760505531491
