a,b,c,pmax,alpha,E,nu,h,theta_deg,x0_prime,y0_prime,Epsilon_XX_nanostrain_peak_abs_max,Epsilon_XX_nanostrain_rms_avg,Epsilon_YY_nanostrain_peak_abs_max,Epsilon_YY_nanostrain_rms_avg,Epsilon_ZZ_nanostrain_peak_abs_max,Epsilon_ZZ_nanostrain_rms_avg,Epsilon_XY_nanostrain_peak_abs_max,Epsilon_XY_nanostrain_rms_avg,Epsilon_XZ_nanostrain_peak_abs_max,Epsilon_XZ_nanostrain_rms_avg,Epsilon_YZ_nanostrain_peak_abs_max,Epsilon_YZ_nanostrain_rms_avg
92.95637282892541,10.927812673242821,287.95855570681977,6147886.176815285,0.9202209149006693,25457187131.749523,0.21755519748184476,2544.7550243591777,29.915951632285037,327.9772729145453,343.3453335469545,6.250142450051689,3.7057807465595696,6.273566959638355,3.6202853100261714,5.917027010388763,2.4747981439844353,0.39439404252113613,0.12066528944263359,0.3054325311105319,0.11558018244283498,0.3141150821714085,0.13484615412007522
87.97071490146038,17.112275951413736,50.409143048196185,14157963.366932955,0.9460626002690622,86167435959.25795,0.240298368983181,4183.099473936236,13.21174685830129,-439.22535578050093,-274.4958568047318,0.228748469755896,0.12989668665912898,0.23852076235382866,0.13614462860788554,0.148041620810216,0.08677194326185758,0.01582141036987419,0.006805832838088444,0.06360656964384467,0.01795950039430016,0.05201408336650237,0.014605282585549077
78.99078213089172,58.134165618961255,163.33265380330414,3396844.682019203,0.6260355167004081,9811127100.852978,0.3325366762142949,1913.0041511240702,-5.07431208797728,-480.21351454454214,-152.7600880038783,17.330536029873542,8.037060813142503,21.180073234501055,10.9483391415719,18.924476665796778,9.482620095901416,6.170980243226515,2.14782505801316,17.303654038289185,4.9304633805428235,10.996121213685054,3.1002727694549135
146.32262378288902,30.011465706630666,124.00692009094679,18678121.106248822,0.7838789675991871,39495339024.398834,0.3286764431769687,3246.3982217949188,19.88127080027371,253.18998420270043,431.64572426135067,6.103233594035751,3.6721889930438185,6.11138828167832,3.5626686138327264,6.597068233787978,3.712168954355104,0.19958886851972366,0.06679324186926335,0.5491155161466482,0.16057972470944437,0.2524728540893327,0.10648570226382072
194.05576252374013,68.69209868016787,287.3978929792521,18401729.28550502,0.7777907114909572,57974852630.343544,0.2632087025214823,4944.96587083223,-26.245843745513415,-25.06787312757649,-159.66977680810027,11.061057040357836,6.562157164762146,11.107593545180356,6.555119509798719,7.9154474129973815,4.806512257144935,0.24618706127970727,0.09562117341635548,1.2368041905806098,0.3481888666255693,1.7139533906120243,0.4805649325282259
81.08615671765729,42.411237920437586,210.79667465225114,17062748.00666653,0.8154809232592499,49965994268.38359,0.3495752505101751,1376.4115400016076,-17.69932321694543,-402.1934070107914,174.6743445824319,50.06714888289022,19.910001865082087,64.24653759971093,31.23010840378821,61.761654485994704,25.758875239735175,17.79360625356405,6.933582599041573,78.1433458695228,22.207643561130137,21.459818439579596,6.300768388933962
117.68476698430015,35.14982493407604,269.61191726183756,12702218.659872616,0.7940292625062437,32688084948.062824,0.2963538178667944,4634.227388855586,29.612729942931338,-397.68026869360756,-37.64467442627148,4.1664240493194376,2.4006611371100672,4.243540085101849,2.516672675283303,3.5306308400054682,2.114237341277598,0.15044562357753802,0.057388980821151694,1.0484988541377198,0.29569803840613407,0.5805117478782963,0.16277669771841252
234.84809716025669,92.47794832769918,56.97794858217645,16770619.235682,0.514921488997721,27391104591.906525,0.3060138304938449,4828.076702266629,5.136591056330985,-172.18670035081243,-281.95165595489095,4.0817866581903095,2.3905493682247996,4.115560366953741,2.395081520140288,3.6176162736935273,2.1481707001950796,0.15493825014002516,0.061872444994084584,0.6645760755566752,0.18721674918466802,0.8228077349975453,0.23094075525801722
277.1648077893623,47.31522960232408,234.4572468918959,15965869.2016445,0.4558018157921528,57077180836.266365,0.20112680294463678,4362.575529987531,16.905270544773096,85.45848743464467,32.35096883642882,7.990381297942114,4.7418542976620826,8.024672350151727,4.758131006659799,4.30180390372373,2.524509552062372,0.09456783655574075,0.035442027529454405,0.7725275824217507,0.21778582810655917,0.9676033124323064,0.27149586248231
52.006879418604484,50.99445361707469,82.24346824986239,16737138.838561714,0.35691362273061267,14488690424.881714,0.3462179870541595,4383.091276265688,8.905280473126624,-326.1106205459127,373.06729786614244,1.0147344148152637,0.5803863802277848,1.0276553837817728,0.5984204139689537,1.0823695737863785,0.6353335496942347,0.035640635805977865,0.015145761851730326,0.2826636042664362,0.07962573143914724,0.02292535861942567,0.007748187794987266
126.71214706618443,90.56833443912565,58.904158627258795,9394972.586178688,0.2512241065330773,87840544624.7932,0.3160849700092174,3083.9303362599944,4.136444339340926,476.2621558459749,-390.43967223275354,0.669264476782155,0.3877835246654136,0.6695068372295951,0.3679548228974158,0.6158340601230234,0.360841770376267,0.05631427470532642,0.017451147890278917,0.04727353637244714,0.015774619203578963,0.3489020983025309,0.09805711918319954
149.16841531862167,74.67541845055752,134.0601135247269,15091861.716024287,0.9406792664693275,12323238798.851051,0.3418187796888431,2040.56411375509,19.451482493775586,-308.6835530439464,-381.5151932915058,169.14667334708372,83.67046349736462,183.5258204119414,86.1599750694582,183.7208739142711,88.8395753500714,50.88290604918835,19.371416344635783,109.3677047398423,31.109406230976056,124.49572376091432,35.178706170343844
66.08892340842006,47.61143602063942,247.54706397894392,6417314.499276585,0.3512895877750336,11234601850.871202,0.27073527490117233,2749.0879887067185,14.512452838038243,-453.57657943948755,309.8422418804813,9.153327063628968,4.668470638649241,9.882795038228348,5.432296950878366,7.088177501453731,3.9484034530736145,0.9398751488930193,0.3715036915762096,5.990804421086818,1.6897893862993911,0.5628764795830448,0.20189524270662298
123.7511195629451,85.81527561748374,213.823196217051,16984565.806694508,0.5381707450874097,74062418730.74297,0.27451159462633234,1127.6073519726092,22.293073466599665,-118.59593997714592,-8.8960611018029,230.45790066787202,102.86726342248048,232.46148645690613,115.07698458743909,166.6658110020934,81.90545990084061,167.5916129436779,48.556126817837104,261.11130200076974,74.06300079648558,214.69065956316476,61.09032597155929
272.04019063502574,42.900431507007205,278.48611795712725,11236318.201311775,0.5237822907863651,87170282336.58983,0.24505691827309345,4764.604057081372,2.4993664696299405,414.34858632595467,472.98518692327195,3.019606230307311,1.791662213192281,3.0018303468892578,1.77063265654236,2.009247873025525,1.2009114076889387,0.09287436609252488,0.03039645309377846,0.04193435389306137,0.018008893584617335,0.08292381151793035,0.03094097150943574
279.0281122457352,60.68830718506791,252.16028532207906,1742045.3707359505,0.3534440020297317,57725445492.88349,0.2528693078929861,4699.465819147407,2.1070745736819134,-368.77063866862505,346.97174767480124,0.6232539683080622,0.35744983310817985,0.6351686382148777,0.37105541525017843,0.42644474708205754,0.2541531098147762,0.020016705527219864,0.008381712437960787,0.14152347492442183,0.03987541131966202,0.010477042950947391,0.004041756755744398
288.56968712292917,13.795069863241952,142.75682724292307,15175762.100904243,0.5307891581984651,99665002574.38448,0.23108309242651057,2336.375049837784,-10.289147125113306,256.36010067650477,260.83424994255324,5.313718402390239,3.1638525588846393,5.375067280943226,3.154605418327383,5.45213010012586,2.29725156031219,0.25681972919432056,0.07644148163695588,0.769587414092618,0.225242267224982,0.8868216901919141,0.26201001585381056
74.61913010842204,67.92074135220176,169.70983976167426,2344818.9057116807,0.31203254059401087,1026533173.6758862,0.33941244945682936,3746.198063126082,6.672171880022148,-151.984991671866,19.5001676475365,11.638080499806541,6.750703429514279,11.689932178377738,6.914472419804455,11.934575044268675,7.190581785583842,0.4099058959062968,0.14397703762439718,3.192928913577007,0.8993512070609806,2.2463781034869355,0.630451209865219
