a,b,c,pmax,alpha,E,nu,h,theta_deg,x0_prime,y0_prime,time
,,,,,,,,,,,0.0
0.4756848413501501,0.054011592229757995,1.3277695125399351,0.04618231778838779,0.029190749797590457,0.3637434407747869,0.0011446300733508798,0.36411706164209906,8.23087942082779e-05,0.08531509928333657,0.03544691615004483,0.631578947368421
0.4756848413501501,0.054011592229757995,1.3277695125399351,0.04618231778838779,0.029190749797590457,0.3637434407747869,0.0011446300733508798,0.36411706164209906,8.23087942082779e-05,0.08531509928333657,0.03544691615004483,1.263157894736842
0.4756848413501501,0.05401159222975795,1.3277695125399342,0.04618231778838779,0.029190749797590444,0.36374344077478693,0.001144630073350883,0.36411706164209917,8.230879420827767e-05,0.08531509928333658,0.03544691615004479,1.894736842105263
0.4756848413501501,0.054011592229757995,1.3277695125399351,0.04618231778838779,0.029190749797590457,0.3637434407747869,0.0011446300733508798,0.36411706164209906,8.23087942082779e-05,0.08531509928333657,0.03544691615004483,2.526315789473684
0.4756848413501498,0.054011592229757995,1.3277695125399336,0.04618231778838777,0.02919074979759047,0.3637434407747869,0.0011446300733508848,0.3641170616420991,8.230879420827788e-05,0.08531509928333655,0.03544691615004485,3.1578947368421053
0.4756848413501501,0.05401159222975795,1.3277695125399342,0.04618231778838779,0.029190749797590444,0.36374344077478693,0.001144630073350883,0.36411706164209917,8.230879420827767e-05,0.08531509928333658,0.03544691615004479,3.789473684210526
0.47568484135015016,0.05401159222975797,1.3277695125399358,0.04618231778838775,0.02919074979759044,0.3637434407747869,0.0011446300733508822,0.3641170616420991,8.230879420827675e-05,0.0853150992833366,0.035446916150044826,4.421052631578947
0.4756848413501501,0.054011592229757995,1.3277695125399351,0.04618231778838779,0.029190749797590457,0.3637434407747869,0.0011446300733508798,0.36411706164209906,8.23087942082779e-05,0.08531509928333657,0.03544691615004483,5.052631578947368
0.4756848413501498,0.054011592229757946,1.3277695125399354,0.04618231778838776,0.02919074979759046,0.36374344077478676,0.00114463007335088,0.364117061642099,8.230879420827822e-05,0.08531509928333653,0.03544691615004485,5.684210526315789
0.4756848413501498,0.054011592229757995,1.3277695125399336,0.04618231778838777,0.02919074979759047,0.3637434407747869,0.0011446300733508848,0.3641170616420991,8.230879420827788e-05,0.08531509928333655,0.03544691615004485,6.315789473684211
0.4756848413501498,0.054011592229758,1.3277695125399351,0.04618231778838779,0.029190749797590478,0.36374344077478693,0.0011446300733508807,0.36411706164209917,8.230879420827728e-05,0.08531509928333657,0.035446916150044847,6.947368421052631
0.4756848413501501,0.05401159222975795,1.3277695125399342,0.04618231778838779,0.029190749797590444,0.36374344077478693,0.001144630073350883,0.36411706164209917,8.230879420827767e-05,0.08531509928333658,0.03544691615004479,7.578947368421052
0.47568484135015,0.054011592229758015,1.3277695125399347,0.046182317788387765,0.02919074979759046,0.3637434407747869,0.0011446300733508798,0.3641170616420992,8.23087942082781e-05,0.0853150992833366,0.03544691615004482,8.210526315789473
0.47568484135015004,0.05401159222975799,1.3277695125399338,0.04618231778838782,0.02919074979759045,0.36374344077478676,0.001144630073350877,0.3641170616420991,8.230879420827797e-05,0.08531509928333657,0.03544691615004477,8.842105263157894
0.4756848413501498,0.05401159222975803,1.3277695125399338,0.04618231778838775,0.02919074979759046,0.36374344077478676,0.0011446300733508833,0.36411706164209895,8.230879420827782e-05,0.08531509928333654,0.0354469161500448,9.473684210526315
0.4756848413501502,0.05401159222975801,1.327769512539936,0.046182317788387765,0.029190749797590444,0.3637434407747868,0.0011446300733508775,0.36411706164209917,8.230879420827748e-05,0.08531509928333655,0.03544691615004481,10.105263157894736
0.4756848413501505,0.05401159222975797,1.3277695125399342,0.046182317788387744,0.029190749797590454,0.3637434407747869,0.0011446300733508753,0.36411706164209906,8.230879420827827e-05,0.08531509928333655,0.035446916150044847,10.736842105263158
0.4756848413501501,0.054011592229757974,1.3277695125399356,0.04618231778838781,0.029190749797590444,0.36374344077478693,0.001144630073350876,0.3641170616420991,8.230879420827847e-05,0.08531509928333661,0.03544691615004487,11.368421052631579
0.4756848413501499,0.05401159222975796,1.3277695125399338,0.04618231778838778,0.029190749797590454,0.36374344077478693,0.0011446300733508785,0.3641170616420991,8.230879420827786e-05,0.0853150992833366,0.0354469161500448,12.0
