a,b,c,pmax,alpha,E,nu,h,theta_deg,x0_prime,y0_prime,time
,,,,,,,,,,,0.0
0.005040112835444777,0.0002272992863037567,-0.029307358329626863,0.002361360530305039,0.0034864528693567477,-0.0013800966252694004,0.0005460404184112555,0.008234159135739858,0.0007266040392294739,-0.0016009022715607964,-0.0006251302740928584,0.631578947368421
0.005040112835444777,0.0002272992863037567,-0.029307358329626863,0.002361360530305039,0.0034864528693567477,-0.0013800966252694004,0.0005460404184112555,0.008234159135739858,0.0007266040392294739,-0.0016009022715607964,-0.0006251302740928584,1.263157894736842
0.005040112835444779,0.00022729928630376006,-0.029307358329626852,0.0023613605303050363,0.003486452869356745,-0.0013800966252693956,0.0005460404184112528,0.008234159135739853,0.0007266040392294676,-0.0016009022715607962,-0.000625130274092848,1.894736842105263
0.005040112835444777,0.0002272992863037567,-0.029307358329626863,0.002361360530305039,0.0034864528693567477,-0.0013800966252694004,0.0005460404184112555,0.008234159135739858,0.0007266040392294739,-0.0016009022715607964,-0.0006251302740928584,2.526315789473684
0.0050401128354447804,0.0002272992863037566,-0.029307358329626873,0.0023613605303050397,0.00348645286935675,-0.0013800966252694006,0.0005460404184112533,0.008234159135739863,0.0007266040392294713,-0.0016009022715607964,-0.0006251302740928582,3.1578947368421053
0.005040112835444779,0.00022729928630376006,-0.029307358329626852,0.0023613605303050363,0.003486452869356745,-0.0013800966252693956,0.0005460404184112528,0.008234159135739853,0.0007266040392294676,-0.0016009022715607962,-0.000625130274092848,3.789473684210526
0.005040112835444775,0.00022729928630376212,-0.02930735832962686,0.002361360530305038,0.0034864528693567425,-0.0013800966252693963,0.0005460404184112518,0.008234159135739856,0.0007266040392294722,-0.0016009022715607975,-0.0006251302740928601,4.421052631578947
0.005040112835444777,0.0002272992863037567,-0.029307358329626863,0.002361360530305039,0.0034864528693567477,-0.0013800966252694004,0.0005460404184112555,0.008234159135739858,0.0007266040392294739,-0.0016009022715607964,-0.0006251302740928584,5.052631578947368
0.005040112835444772,0.0002272992863037649,-0.029307358329626856,0.0023613605303050376,0.003486452869356746,-0.0013800966252693972,0.0005460404184112533,0.008234159135739858,0.0007266040392294719,-0.0016009022715607981,-0.0006251302740928669,5.684210526315789
0.0050401128354447804,0.0002272992863037566,-0.029307358329626873,0.0023613605303050397,0.00348645286935675,-0.0013800966252694006,0.0005460404184112533,0.008234159135739863,0.0007266040392294713,-0.0016009022715607964,-0.0006251302740928582,6.315789473684211
0.005040112835444779,0.00022729928630375914,-0.02930735832962686,0.0023613605303050384,0.003486452869356747,-0.0013800966252693959,0.0005460404184112545,0.008234159135739863,0.0007266040392294687,-0.001600902271560799,-0.000625130274092861,6.947368421052631
0.005040112835444779,0.00022729928630376006,-0.029307358329626852,0.0023613605303050363,0.003486452869356745,-0.0013800966252693956,0.0005460404184112528,0.008234159135739853,0.0007266040392294676,-0.0016009022715607962,-0.000625130274092848,7.578947368421052
0.005040112835444778,0.00022729928630375746,-0.029307358329626866,0.0023613605303050363,0.003486452869356744,-0.0013800966252694022,0.0005460404184112521,0.008234159135739851,0.0007266040392294685,-0.0016009022715608014,-0.0006251302740928652,8.210526315789473
0.0050401128354447804,0.00022729928630375914,-0.029307358329626866,0.0023613605303050393,0.0034864528693567447,-0.0013800966252693991,0.0005460404184112536,0.008234159135739862,0.0007266040392294712,-0.0016009022715608022,-0.0006251302740928654,8.842105263157894
0.005040112835444772,0.00022729928630375935,-0.029307358329626845,0.0023613605303050384,0.003486452869356744,-0.0013800966252693924,0.0005460404184112522,0.008234159135739863,0.0007266040392294664,-0.0016009022715607988,-0.0006251302740928631,9.473684210526315
0.00504011283544478,0.0002272992863037611,-0.029307358329626866,0.002361360530305038,0.003486452869356745,-0.0013800966252693976,0.0005460404184112518,0.008234159135739851,0.0007266040392294688,-0.001600902271560795,-0.0006251302740928603,10.105263157894736
0.005040112835444776,0.00022729928630376052,-0.029307358329626863,0.0023613605303050354,0.003486452869356745,-0.001380096625269398,0.0005460404184112511,0.008234159135739855,0.0007266040392294655,-0.0016009022715607992,-0.0006251302740928582,10.736842105263158
0.005040112835444774,0.0002272992863037591,-0.02930735832962686,0.0023613605303050376,0.0034864528693567477,-0.0013800966252693956,0.000546040418411252,0.00823415913573986,0.0007266040392294689,-0.0016009022715607973,-0.000625130274092858,11.368421052631579
0.005040112835444774,0.0002272992863037589,-0.029307358329626856,0.0023613605303050354,0.003486452869356746,-0.0013800966252693983,0.0005460404184112511,0.008234159135739848,0.0007266040392294674,-0.0016009022715607994,-0.000625130274092866,12.0
