a,b,c,pmax,alpha,E,nu,h,theta_deg,x0_prime,y0_prime,time
,,,,,,,,,,,0.0
0.01588411144456117,0.06807712279769293,0.007812601638841463,0.00490643010149975,0.003586415250106072,0.037176786569395166,0.00018711197143174728,0.046544823373958155,0.012717942603394178,0.15386405631774322,0.10484717425208978,0.631578947368421
0.01588411144456117,0.06807712279769293,0.007812601638841463,0.00490643010149975,0.003586415250106072,0.037176786569395166,0.00018711197143174728,0.046544823373958155,0.012717942603394178,0.15386405631774322,0.10484717425208978,1.263157894736842
0.015884111444561193,0.06807712279769293,0.007812601638841492,0.004906430101499753,0.0035864152501060747,0.03717678656939513,0.00018711197143174598,0.04654482337395817,0.012717942603394183,0.15386405631774328,0.10484717425208985,1.894736842105263
0.01588411144456117,0.06807712279769293,0.007812601638841463,0.00490643010149975,0.003586415250106072,0.037176786569395166,0.00018711197143174728,0.046544823373958155,0.012717942603394178,0.15386405631774322,0.10484717425208978,2.526315789473684
0.01588411144456119,0.06807712279769296,0.007812601638841506,0.004906430101499754,0.0035864152501060734,0.03717678656939518,0.00018711197143174698,0.04654482337395818,0.012717942603394192,0.15386405631774333,0.10484717425208988,3.1578947368421053
0.015884111444561193,0.06807712279769293,0.007812601638841492,0.004906430101499753,0.0035864152501060747,0.03717678656939513,0.00018711197143174598,0.04654482337395817,0.012717942603394183,0.15386405631774328,0.10484717425208985,3.789473684210526
0.015884111444561186,0.06807712279769294,0.007812601638841505,0.00490643010149975,0.003586415250106069,0.037176786569395166,0.00018711197143174598,0.046544823373958155,0.012717942603394174,0.1538640563177433,0.10484717425208985,4.421052631578947
0.01588411144456117,0.06807712279769293,0.007812601638841463,0.00490643010149975,0.003586415250106072,0.037176786569395166,0.00018711197143174728,0.046544823373958155,0.012717942603394178,0.15386405631774322,0.10484717425208978,5.052631578947368
0.01588411144456118,0.06807712279769296,0.007812601638841475,0.0049064301014997485,0.0035864152501060664,0.037176786569395145,0.0001871119714317446,0.046544823373958134,0.012717942603394166,0.15386405631774328,0.10484717425208981,5.684210526315789
0.01588411144456119,0.06807712279769296,0.007812601638841506,0.004906430101499754,0.0035864152501060734,0.03717678656939518,0.00018711197143174698,0.04654482337395818,0.012717942603394192,0.15386405631774333,0.10484717425208988,6.315789473684211
0.015884111444561193,0.068077122797693,0.007812601638841503,0.004906430101499748,0.0035864152501060742,0.037176786569395166,0.00018711197143174595,0.04654482337395818,0.012717942603394186,0.1538640563177433,0.10484717425208986,6.947368421052631
0.015884111444561193,0.06807712279769293,0.007812601638841492,0.004906430101499753,0.0035864152501060747,0.03717678656939513,0.00018711197143174598,0.04654482337395817,0.012717942603394183,0.15386405631774328,0.10484717425208985,7.578947368421052
0.015884111444561165,0.06807712279769292,0.007812601638841496,0.004906430101499752,0.0035864152501060747,0.03717678656939516,0.00018711197143174673,0.04654482337395818,0.012717942603394188,0.15386405631774325,0.10484717425208982,8.210526315789473
0.015884111444561175,0.06807712279769301,0.007812601638841492,0.004906430101499752,0.003586415250106074,0.03717678656939518,0.00018711197143174522,0.04654482337395818,0.012717942603394176,0.15386405631774333,0.10484717425208984,8.842105263157894
0.01588411144456118,0.06807712279769294,0.007812601638841479,0.004906430101499745,0.0035864152501060742,0.037176786569395166,0.00018711197143174739,0.046544823373958176,0.01271794260339419,0.1538640563177433,0.10484717425208985,9.473684210526315
0.015884111444561186,0.06807712279769301,0.007812601638841484,0.004906430101499747,0.003586415250106077,0.037176786569395194,0.00018711197143174833,0.04654482337395818,0.012717942603394186,0.1538640563177433,0.10484717425208986,10.105263157894736
0.015884111444561182,0.06807712279769296,0.0078126016388415,0.004906430101499754,0.0035864152501060716,0.03717678656939516,0.00018711197143174595,0.04654482337395816,0.012717942603394178,0.15386405631774333,0.10484717425208985,10.736842105263158
0.0158841114445612,0.06807712279769305,0.007812601638841498,0.004906430101499748,0.0035864152501060703,0.03717678656939516,0.0001871119714317451,0.046544823373958176,0.012717942603394183,0.15386405631774333,0.10484717425208988,11.368421052631579
0.015884111444561175,0.06807712279769293,0.007812601638841472,0.004906430101499752,0.0035864152501060695,0.037176786569395166,0.00018711197143174603,0.04654482337395817,0.012717942603394176,0.15386405631774333,0.10484717425208988,12.0
