a,b,c,pmax,alpha,E,nu,h,theta_deg,x0_prime,y0_prime,time
,,,,,,,,,,,0.0
0.24128803859864795,0.035484757267588936,8.833694943112931,0.061190198063149834,0.08686879979070951,0.6343905260206778,0.00027355620211262676,1.003742717981892,0.0001839012170365094,0.03742145592372553,0.15677091322253467,0.631578947368421
0.24128803859864795,0.035484757267588936,8.833694943112931,0.061190198063149834,0.08686879979070951,0.6343905260206778,0.00027355620211262676,1.003742717981892,0.0001839012170365094,0.03742145592372553,0.15677091322253467,1.263157894736842
0.24128803859864786,0.03548475726758897,8.833694943112937,0.06119019806314985,0.08686879979070951,0.6343905260206779,0.0002735562021126281,1.0037427179818923,0.00018390121703650757,0.03742145592372556,0.15677091322253464,1.894736842105263
0.24128803859864795,0.035484757267588936,8.833694943112931,0.061190198063149834,0.08686879979070951,0.6343905260206778,0.00027355620211262676,1.003742717981892,0.0001839012170365094,0.03742145592372553,0.15677091322253467,2.526315789473684
0.2412880385986479,0.03548475726758897,8.833694943112942,0.061190198063149716,0.08686879979070958,0.6343905260206778,0.00027355620211262616,1.003742717981892,0.00018390121703650936,0.03742145592372554,0.15677091322253464,3.1578947368421053
0.24128803859864786,0.03548475726758897,8.833694943112937,0.06119019806314985,0.08686879979070951,0.6343905260206779,0.0002735562021126281,1.0037427179818923,0.00018390121703650757,0.03742145592372556,0.15677091322253464,3.789473684210526
0.2412880385986478,0.03548475726758899,8.833694943112938,0.06119019806314967,0.08686879979070941,0.634390526020678,0.0002735562021126251,1.0037427179818923,0.0001839012170365071,0.037421455923725554,0.15677091322253459,4.421052631578947
0.24128803859864795,0.035484757267588936,8.833694943112931,0.061190198063149834,0.08686879979070951,0.6343905260206778,0.00027355620211262676,1.003742717981892,0.0001839012170365094,0.03742145592372553,0.15677091322253467,5.052631578947368
0.24128803859864786,0.03548475726758898,8.833694943112938,0.06119019806314988,0.08686879979070958,0.634390526020678,0.0002735562021126295,1.0037427179818923,0.0001839012170365048,0.03742145592372554,0.15677091322253456,5.684210526315789
0.2412880385986479,0.03548475726758897,8.833694943112942,0.061190198063149716,0.08686879979070958,0.6343905260206778,0.00027355620211262616,1.003742717981892,0.00018390121703650936,0.03742145592372554,0.15677091322253464,6.315789473684211
0.24128803859864772,0.03548475726758895,8.833694943112937,0.06119019806314989,0.08686879979070955,0.6343905260206778,0.0002735562021126273,1.0037427179818923,0.00018390121703650486,0.03742145592372554,0.1567709132225346,6.947368421052631
0.24128803859864786,0.03548475726758897,8.833694943112937,0.06119019806314985,0.08686879979070951,0.6343905260206779,0.0002735562021126281,1.0037427179818923,0.00018390121703650757,0.03742145592372556,0.15677091322253464,7.578947368421052
0.24128803859864775,0.035484757267589005,8.833694943112942,0.06119019806314973,0.08686879979070948,0.6343905260206779,0.0002735562021126254,1.0037427179818923,0.00018390121703650944,0.03742145592372556,0.15677091322253459,8.210526315789473
0.2412880385986479,0.035484757267588964,8.833694943112935,0.061190198063149855,0.08686879979070959,0.6343905260206779,0.0002735562021126308,1.0037427179818923,0.00018390121703650735,0.03742145592372555,0.1567709132225346,8.842105263157894
0.24128803859864786,0.035484757267588964,8.83369494311294,0.06119019806314982,0.08686879979070962,0.6343905260206777,0.00027355620211262817,1.0037427179818923,0.00018390121703650738,0.03742145592372553,0.15677091322253464,9.473684210526315
0.24128803859864775,0.035484757267588984,8.833694943112938,0.061190198063149785,0.08686879979070944,0.6343905260206778,0.0002735562021126256,1.0037427179818923,0.00018390121703651212,0.037421455923725554,0.15677091322253456,10.105263157894736
0.24128803859864795,0.03548475726758897,8.833694943112938,0.061190198063149785,0.08686879979070947,0.6343905260206777,0.0002735562021126255,1.003742717981892,0.00018390121703650507,0.037421455923725526,0.15677091322253467,10.736842105263158
0.24128803859864806,0.03548475726758893,8.833694943112928,0.061190198063149834,0.08686879979070956,0.6343905260206779,0.0002735562021126268,1.0037427179818923,0.00018390121703650697,0.03742145592372555,0.1567709132225347,11.368421052631579
0.24128803859864786,0.03548475726758894,8.833694943112931,0.06119019806314975,0.08686879979070962,0.634390526020678,0.00027355620211262914,1.0037427179818925,0.00018390121703650952,0.03742145592372554,0.15677091322253467,12.0
