a,b,c,pmax,alpha,E,nu,h,theta_deg,x0_prime,y0_prime,time
,,,,,,,,,,,0.0
0.0032101921653359044,-0.0009272693306476252,-0.03070011862885111,0.0035506725632143284,0.005948956104467963,0.02545497806191736,0.0016964896233998624,0.028682914150416156,-9.022868208947613e-05,0.0024466846806648567,0.002665606828805709,0.631578947368421
0.0032101921653359044,-0.0009272693306476252,-0.03070011862885111,0.0035506725632143284,0.005948956104467963,0.02545497806191736,0.0016964896233998624,0.028682914150416156,-9.022868208947613e-05,0.0024466846806648567,0.002665606828805709,1.263157894736842
0.003210192165335906,-0.0009272693306476229,-0.03070011862885111,0.003550672563214324,0.005948956104467964,0.025454978061917363,0.0016964896233998693,0.028682914150416166,-9.022868208947659e-05,0.002446684680664858,0.0026656068288057094,1.894736842105263
0.0032101921653359044,-0.0009272693306476252,-0.03070011862885111,0.0035506725632143284,0.005948956104467963,0.02545497806191736,0.0016964896233998624,0.028682914150416156,-9.022868208947613e-05,0.0024466846806648567,0.002665606828805709,2.526315789473684
0.0032101921653359036,-0.0009272693306476314,-0.030700118628851098,0.0035506725632143267,0.005948956104467969,0.025454978061917363,0.0016964896233998678,0.02868291415041616,-9.022868208947487e-05,0.002446684680664858,0.0026656068288057086,3.1578947368421053
0.003210192165335906,-0.0009272693306476229,-0.03070011862885111,0.003550672563214324,0.005948956104467964,0.025454978061917363,0.0016964896233998693,0.028682914150416166,-9.022868208947659e-05,0.002446684680664858,0.0026656068288057094,3.789473684210526
0.003210192165335907,-0.0009272693306476231,-0.030700118628851112,0.0035506725632143236,0.00594895610446796,0.025454978061917367,0.0016964896233998647,0.02868291415041616,-9.022868208947815e-05,0.0024466846806648567,0.0026656068288057125,4.421052631578947
0.0032101921653359044,-0.0009272693306476252,-0.03070011862885111,0.0035506725632143284,0.005948956104467963,0.02545497806191736,0.0016964896233998624,0.028682914150416156,-9.022868208947613e-05,0.0024466846806648567,0.002665606828805709,5.052631578947368
0.0032101921653359014,-0.0009272693306476207,-0.030700118628851105,0.003550672563214328,0.005948956104467966,0.025454978061917356,0.0016964896233998654,0.028682914150416152,-9.022868208947737e-05,0.0024466846806648576,0.0026656068288057034,5.684210526315789
0.0032101921653359036,-0.0009272693306476314,-0.030700118628851098,0.0035506725632143267,0.005948956104467969,0.025454978061917363,0.0016964896233998678,0.02868291415041616,-9.022868208947487e-05,0.002446684680664858,0.0026656068288057086,6.315789473684211
0.0032101921653359053,-0.0009272693306476265,-0.03070011862885111,0.0035506725632143267,0.005948956104467968,0.025454978061917363,0.001696489623399869,0.028682914150416156,-9.022868208947816e-05,0.002446684680664855,0.00266560682880571,6.947368421052631
0.003210192165335906,-0.0009272693306476229,-0.03070011862885111,0.003550672563214324,0.005948956104467964,0.025454978061917363,0.0016964896233998693,0.028682914150416166,-9.022868208947659e-05,0.002446684680664858,0.0026656068288057094,7.578947368421052
0.003210192165335909,-0.0009272693306476234,-0.030700118628851105,0.003550672563214328,0.005948956104467958,0.02545497806191736,0.001696489623399867,0.028682914150416162,-9.022868208947617e-05,0.0024466846806648524,0.0026656068288057064,8.210526315789473
0.0032101921653359105,-0.0009272693306476262,-0.030700118628851088,0.0035506725632143306,0.005948956104467957,0.02545497806191735,0.0016964896233998689,0.028682914150416156,-9.022868208947631e-05,0.0024466846806648554,0.002665606828805708,8.842105263157894
0.003210192165335905,-0.0009272693306476202,-0.030700118628851098,0.0035506725632143245,0.005948956104467963,0.025454978061917356,0.0016964896233998712,0.028682914150416156,-9.022868208947795e-05,0.002446684680664855,0.002665606828805708,9.473684210526315
0.003210192165335909,-0.0009272693306476241,-0.03070011862885112,0.003550672563214328,0.005948956104467962,0.025454978061917353,0.0016964896233998639,0.028682914150416162,-9.022868208947779e-05,0.002446684680664856,0.0026656068288057077,10.105263157894736
0.003210192165335913,-0.0009272693306476276,-0.03070011862885109,0.0035506725632143197,0.00594895610446796,0.025454978061917356,0.0016964896233998678,0.028682914150416152,-9.022868208947386e-05,0.002446684680664856,0.0026656068288057077,10.736842105263158
0.003210192165335904,-0.0009272693306476256,-0.03070011862885112,0.0035506725632143228,0.005948956104467964,0.025454978061917367,0.0016964896233998626,0.028682914150416162,-9.022868208948016e-05,0.0024466846806648506,0.0026656068288057094,11.368421052631579
0.0032101921653359036,-0.0009272693306476197,-0.030700118628851098,0.0035506725632143306,0.005948956104467963,0.025454978061917356,0.0016964896233998671,0.028682914150416156,-9.022868208947689e-05,0.0024466846806648576,0.0026656068288057107,12.0
