a,b,c,pmax,alpha,E,nu,h,theta_deg,x0_prime,y0_prime,time
,,,,,,,,,,,0.0
0.018745691628892103,0.02162885491027398,-0.07178291697020732,0.008768169416541146,0.003588822012705408,0.0684011292182043,0.001988169393609983,0.047024248648777224,-0.0006632458709447414,-0.024364021275570868,0.018586779072499157,0.631578947368421
0.018745691628892103,0.02162885491027398,-0.07178291697020732,0.008768169416541146,0.003588822012705408,0.0684011292182043,0.001988169393609983,0.047024248648777224,-0.0006632458709447414,-0.024364021275570868,0.018586779072499157,1.263157894736842
0.01874569162889212,0.021628854910273984,-0.07178291697020732,0.008768169416541141,0.0035888220127054168,0.06840112921820427,0.0019881693936099868,0.04702424864877723,-0.000663245870944731,-0.024364021275570864,0.018586779072499175,1.894736842105263
0.018745691628892103,0.02162885491027398,-0.07178291697020732,0.008768169416541146,0.003588822012705408,0.0684011292182043,0.001988169393609983,0.047024248648777224,-0.0006632458709447414,-0.024364021275570868,0.018586779072499157,2.526315789473684
0.018745691628892117,0.021628854910273998,-0.07178291697020732,0.008768169416541134,0.003588822012705416,0.06840112921820428,0.0019881693936099946,0.047024248648777245,-0.0006632458709447315,-0.024364021275570868,0.01858677907249917,3.1578947368421053
0.01874569162889212,0.021628854910273984,-0.07178291697020732,0.008768169416541141,0.0035888220127054168,0.06840112921820427,0.0019881693936099868,0.04702424864877723,-0.000663245870944731,-0.024364021275570864,0.018586779072499175,3.789473684210526
0.01874569162889211,0.02162885491027399,-0.07178291697020732,0.008768169416541126,0.0035888220127054046,0.06840112921820427,0.0019881693936099837,0.04702424864877723,-0.0006632458709447263,-0.02436402127557086,0.01858677907249916,4.421052631578947
0.018745691628892103,0.02162885491027398,-0.07178291697020732,0.008768169416541146,0.003588822012705408,0.0684011292182043,0.001988169393609983,0.047024248648777224,-0.0006632458709447414,-0.024364021275570868,0.018586779072499157,5.052631578947368
0.018745691628892117,0.02162885491027397,-0.07178291697020732,0.008768169416541134,0.0035888220127054025,0.06840112921820427,0.0019881693936099868,0.04702424864877723,-0.0006632458709447325,-0.024364021275570857,0.018586779072499157,5.684210526315789
0.018745691628892117,0.021628854910273998,-0.07178291697020732,0.008768169416541134,0.003588822012705416,0.06840112921820428,0.0019881693936099946,0.047024248648777245,-0.0006632458709447315,-0.024364021275570868,0.01858677907249917,6.315789473684211
0.018745691628892114,0.02162885491027398,-0.07178291697020728,0.008768169416541134,0.0035888220127054124,0.06840112921820425,0.0019881693936100006,0.047024248648777224,-0.000663245870944734,-0.024364021275570857,0.018586779072499157,6.947368421052631
0.01874569162889212,0.021628854910273984,-0.07178291697020732,0.008768169416541141,0.0035888220127054168,0.06840112921820427,0.0019881693936099868,0.04702424864877723,-0.000663245870944731,-0.024364021275570864,0.018586779072499175,7.578947368421052
0.018745691628892103,0.02162885491027399,-0.07178291697020735,0.008768169416541136,0.0035888220127054003,0.06840112921820428,0.0019881693936099863,0.04702424864877723,-0.0006632458709447416,-0.024364021275570875,0.018586779072499168,8.210526315789473
0.018745691628892117,0.02162885491027398,-0.0717829169702073,0.008768169416541134,0.003588822012705416,0.06840112921820427,0.0019881693936099902,0.047024248648777224,-0.0006632458709447309,-0.02436402127557085,0.018586779072499157,8.842105263157894
0.018745691628892114,0.02162885491027399,-0.07178291697020729,0.00876816941654114,0.003588822012705415,0.06840112921820428,0.0019881693936099963,0.04702424864877723,-0.0006632458709447302,-0.024364021275570868,0.018586779072499164,9.473684210526315
0.01874569162889211,0.021628854910273974,-0.0717829169702073,0.00876816941654113,0.0035888220127054038,0.06840112921820428,0.001988169393609979,0.04702424864877721,-0.0006632458709447286,-0.024364021275570857,0.018586779072499164,10.105263157894736
0.018745691628892107,0.021628854910273988,-0.0717829169702073,0.00876816941654113,0.0035888220127054046,0.06840112921820427,0.0019881693936099815,0.047024248648777224,-0.0006632458709447369,-0.024364021275570864,0.018586779072499164,10.736842105263158
0.018745691628892107,0.021628854910273988,-0.07178291697020729,0.008768169416541132,0.0035888220127054137,0.06840112921820429,0.0019881693936099846,0.04702424864877723,-0.0006632458709447284,-0.024364021275570868,0.01858677907249916,11.368421052631579
0.018745691628892114,0.021628854910273977,-0.07178291697020732,0.008768169416541129,0.00358882201270541,0.06840112921820427,0.0019881693936099837,0.04702424864877723,-0.0006632458709447335,-0.024364021275570864,0.01858677907249916,12.0
