time_s,eXX_S1,eXX_S2,eXX_S3,eXX_S4,eYY_S1,eYY_S2,eYY_S3,eYY_S4,eXY_S1,eXY_S2,eXY_S3,eXY_S4,eZZ_S1,eZZ_S2,eZZ_S3,eZZ_S4
44169.38775510204,-2.424623654805295,13.379922423736923,19.774445165445545,12.66091470938666,8.908121983455734,-1.8460530013496494,2.7269080183231,25.218048887692692,-1.3507820751483413,-0.23718910369333743,0.41624365994487567,-3.7777142009338993,-1.4210635633931012,-5.342302155975607,-15.440110003310494,-30.353850225763807
51514.28571428571,-2.8278127013166032,15.604860778079189,23.06272443127922,14.766289751621223,10.38944763232406,-2.1530319207165296,3.180363729543582,29.411541377033643,-1.5754027233236807,-0.2766311211674548,0.4854605398664023,-4.40590776971647,-1.6573712732601131,-6.230670009755406,-18.007635572867134,-35.40137168593679
58859.183673469386,-3.231001747827915,17.82979913242142,26.351003697112912,16.8716647938558,11.870773281192397,-2.4600108400834104,3.633819440764057,33.60503386637456,-1.800023371499021,-0.3160731386415721,0.5546774197879292,-5.034101338499037,-1.8936789831271277,-7.119037863535207,-20.575161142423774,-40.448893146109775
66204.08163265306,-3.6341907943392235,20.054737486763667,29.63928296294659,18.97703983609034,13.35209893006072,-2.766989759450291,4.0872751519845405,37.7985263557155,-2.02464401967436,-0.3555151561156894,0.6238942997094568,-5.662294907281603,-2.12998669299414,-8.007405717315002,-23.142686711980428,-45.496414606282755
73548.97959183673,-4.037379840850528,22.27967584110592,32.927562228780296,21.082414878324933,14.833424578929039,-3.073968678817169,4.540730863205016,41.99201884505645,-2.2492646678497015,-0.3949571735898068,0.6931111796309836,-6.29048847606417,-2.366294402861156,-8.895773571094805,-25.71021228153703,-50.543936066455736
80893.8775510204,-4.440568887361837,24.504614195448166,36.21584149461396,23.187789920559464,16.31475022779736,-3.3809475981840493,4.994186574425497,46.185511334397425,-2.4738853160250387,-0.4343991910639241,0.7623280595525102,-6.918682044846739,-2.6026021127281695,-9.7841414248746,-28.2777378510937,-55.59145752662874
88238.77551020408,-4.843757933873147,26.729552549790412,39.50412076044764,25.293164962794044,17.7960758766657,-3.6879265175509306,5.447642285645972,50.37900382373829,-2.6985059642003795,-0.47384120853804135,0.8315449394740374,-7.546875613629305,-2.8389098225951828,-10.672509278654404,-30.84526342065033,-60.638978986801796
95583.67346938777,-5.246946980384453,28.954490904132648,42.79240002628135,27.39854000502858,19.277401525534017,-3.9949054369178123,5.901097996866457,54.57249631307929,-2.9231266123757185,-0.513283226012159,0.9007618193955647,-8.175069182411873,-3.075217532462197,-11.560877132434204,-33.41278899020698,-65.68650044697476
102928.57142857142,-5.650136026895766,31.1794292584749,46.080679292115,29.503915047263153,20.758727174402374,-4.301884356284693,6.354553708086937,58.76598880242022,-3.1477472605510606,-0.5527252434862759,0.9699786993170908,-8.803262751194449,-3.3115252423292083,-12.449244986214005,-35.98031455976364,-70.73402190714772
110273.4693877551,-6.053325073407078,33.404367612817154,49.36895855794873,31.60929008949773,22.24005282327066,-4.608863275651571,6.808009419307418,62.95948129176116,-3.372367908726399,-0.5921672609603936,1.0391955792386176,-9.431456319977007,-3.547832952196221,-13.3376128399938,-38.54784012932029,-75.78154336732077
117618.36734693876,-6.456514119918386,35.62930596715937,52.65723782378239,33.71466513173227,23.72137847213901,-4.915842195018447,7.261465130527894,67.1529737811021,-3.5969885569017395,-0.6316092784345111,1.108412459160145,-10.05964988875958,-3.784140662063233,-14.225980693773607,-41.11536569887691,-80.8290648274937
124963.26530612244,-6.859703166429692,37.85424432150165,55.94551708961608,35.82004017396685,25.20270412100735,-5.222821114385331,7.714920841748378,71.34646627044307,-3.821609205077078,-0.6710512959086284,1.177629339081671,-10.687843457542147,-4.020448371930249,-15.114348547553407,-43.68289126843355,-85.87658628766664
132308.16326530612,-7.262892212941003,40.07918267584388,59.23379635544981,37.92541521620141,26.684029769875657,-5.5298000337522115,8.168376552968862,75.539958759784,-4.04622985325242,-0.7104933133827456,1.2468462190031975,-11.316037026324715,-4.256756081797262,-16.0027164013332,-46.25041683799023,-90.92410774783966
139653.0612244898,-7.66608125945231,42.30412103018614,62.522075621283484,40.030790258435935,28.165355418743975,-5.836778953119093,8.621832264189335,79.73345124912494,-4.27085050142776,-0.7499353308568628,1.3160630989247264,-11.944230595107282,-4.493063791664278,-16.891084255113007,-48.81794240754684,-95.97162920801266
146997.95918367346,-8.06927030596362,44.52905938452835,65.81035488711713,42.1361653006705,29.64668106761232,-6.143757872485968,9.075287975409807,83.92694373846582,-4.495471149603099,-0.7893773483309806,1.385279978846252,-12.57242416388985,-4.729371501531285,-17.779452108892798,-51.38546797710347,-101.01915066818565
154342.85714285713,-8.472459352474921,46.75399773887062,69.09863415295085,44.24154034290507,31.128006716480623,-6.450736791852852,9.528743686630301,88.12043622780682,-4.72009179777844,-0.8288193658050975,1.454496858767779,-13.200617732672425,-4.965679211398301,-18.667819962672592,-53.952993546660124,-106.06667212835855
161687.7551020408,-8.875648398986234,48.97893609321285,72.38691341878454,46.34691538513962,32.60933236534897,-6.757715711219731,9.982199397850774,92.31392871714775,-4.944712445953775,-0.8682613832792154,1.523713738689306,-13.82881130145499,-5.2019869212653145,-19.556187816452383,-56.52051911621678,-111.11419358853163
169032.6530612245,-9.278837445497548,51.20387444755513,75.67519268461825,48.452290427374244,34.09065801421731,-7.064694630586614,10.435655109071245,96.50742120648866,-5.169333094129116,-0.9077034007533327,1.592930618610833,-14.457004870237556,-5.438294631132329,-20.44455567023221,-59.088044685773404,-116.16171504870461
176377.55102040817,-9.682026492008854,53.428812801897344,78.96347195045192,50.55766546960881,35.57198366308561,-7.371673549953495,10.88911082029174,100.70091369582966,-5.393953742304459,-0.9471454182274497,1.6621474985323605,-15.085198439020127,-5.6746023409993445,-21.332923524012,-61.65557025533006,-121.20923650887752
183722.44897959183,-10.085215538520158,55.6537511562396,82.2517512162856,52.66304051184332,37.053309311953925,-7.678652469320377,11.342566531512212,104.8944061851705,-5.618574390479797,-0.986587435701567,1.7313643784538868,-15.713392007802687,-5.910910050866354,-22.2212913777918,-64.22309582488673,-126.25675796905054
191067.3469387755,-10.488404585031473,57.878689510581886,85.54003048211933,54.7684155540779,38.53463496082228,-7.985631388687253,11.796022242732686,109.08789867451151,-5.843195038655136,-1.0260294531756848,1.800581258375415,-16.341585576585246,-6.147217760733367,-23.109659231571595,-66.79062139444338,-131.30427942922353
198412.2448979592,-10.891593631542788,60.103627864924114,88.82830974795299,56.873790596312475,40.01596060969062,-8.29261030805414,12.24947795395316,113.28139116385243,-6.067815686830483,-1.0654714706498019,1.8697981382969415,-16.96977914536783,-6.383525470600385,-23.998027085351406,-69.35814696400004,-136.3518008893966
205757.14285714284,-11.294782678054082,62.32856621926633,92.1165890137866,58.97916563854707,41.497286258558944,-8.599589227421014,12.70293366517365,117.47488365319334,-6.292436335005818,-1.104913488123919,1.9390150182184671,-17.59797271415039,-6.619833180467398,-24.886394939131204,-71.92567253355665,-141.39932234956936
213102.0408163265,-11.697971724565395,64.55350457360855,95.40486827962032,61.08454068078155,42.97861190742727,-8.906568146787892,13.156389376394124,121.66837614253437,-6.517056983181159,-1.1443555055980361,2.008231898139995,-18.226166282932947,-6.856140890334409,-25.774762792911,-74.49319810311334,-146.44684380974255
220446.9387755102,-12.10116077107671,66.77844292795079,98.69314754545398,63.18991572301613,44.459937556295586,-9.21354706615477,13.609845087614598,125.8618686318752,-6.741677631356492,-1.1837975230721534,2.077448778061523,-18.854359851715525,-7.092448600201424,-26.663130646690792,-77.06072367266997,-151.49436526991553
227791.83673469388,-12.504349817588004,69.00338128229298,101.98142681128773,65.29529076525071,45.9412632051639,-9.520525985521644,14.063300798835092,130.0553611212163,-6.966298279531832,-1.2232395405462722,2.1466656579830476,-19.482553420498093,-7.328756310068429,-27.551498500470593,-79.62824924222663,-156.5418867300884
235136.73469387757,-12.907538864099338,71.2283196366353,105.26970607712134,67.40066580748523,47.4225888540323,-9.827504904888528,14.516756510055563,134.2488536105573,-7.190918927707179,-1.2626815580203883,2.215882537904576,-20.110746989280663,-7.56506401993545,-28.4398663542504,-82.19577481178321,-161.58940819026148
242481.6326530612,-13.310727910610627,73.45325799097756,108.55798534295508,69.50604084971982,48.903914502900555,-10.134483824255419,14.97021222127605,138.44234609989803,-7.415539575882514,-1.3021235754945066,2.285099417826101,-20.73894055806322,-7.801371729802457,-29.328234208030192,-84.76330038133987,-166.63692965043444
249826.53061224488,-13.713916957121937,75.67819634531978,111.84626460878877,71.61141589195441,50.38524015176888,-10.441462743622294,15.423667932496524,142.63583858923909,-7.640160224057853,-1.3415655929686237,2.354316297747628,-21.367134126845794,-8.037679439669477,-30.21660206181,-87.33082595089654,-171.68445111060745
257171.42857142852,-14.117106003633257,77.9031346996621,115.13454387462238,73.71679093418892,51.86656580063726,-10.748441662989176,15.877123643716994,146.82933107857988,-7.864780872233194,-1.38100761044274,2.4235331776691553,-21.995327695628358,-8.27398714953649,-31.104969915589788,-89.89835152045306,-176.7319725707805
264516.32653061225,-14.520295050144563,80.12807305400428,118.42282314045609,75.82216597642346,53.3478914495055,-11.055420582356058,16.330579354937488,151.0228235679208,-8.08940152040853,-1.420449627916858,2.4927500575906834,-22.62352126441096,-8.5102948594035,-31.993337769369614,-92.46587709000984,-181.77949403095337
271861.2244897959,-14.92348409665586,82.35301140834657,121.71110240628983,77.92754101865813,54.829217098373874,-11.362399501722933,16.784035066157966,155.2163160572619,-8.314022168583872,-1.459891645390975,2.5619669375122096,-23.251714833193507,-8.746602569270516,-32.8817056231494,-95.0334026595665,-186.82701549112647
279206.1224489796,-15.326673143167161,84.57794976268873,124.99938167212349,80.03291606089263,56.31054274724218,-11.669378421089817,17.237490777378447,159.40980854660285,-8.53864281675921,-1.4993336628650913,2.6311838174337363,-23.87990840197606,-8.982910279137531,-33.770073476929205,-97.6009282291231,-191.87453695129938
286551.02040816325,-15.729862189678476,86.802888117031,128.28766093795716,82.13829110312717,57.79186839611052,-11.976357340456692,17.690946488598925,163.6033010359438,-8.763263464934555,-1.5387756803392092,2.7004006973552657,-24.508101970758656,-9.21921798900454,-34.65844133070901,-100.16845379867974,-196.92205841147245
293895.9183673469,-16.133051236189793,89.02782647137327,131.5759402037909,84.24366614536179,59.27319404497888,-12.283336259823574,18.14440219981939,167.79679352528476,-8.987884113109894,-1.5782176978133267,2.769617577276789,-25.1362955395412,-9.455525698871554,-35.54680918448881,-102.73597936823636,-201.96957987164558
301240.8163265306,-16.53624028270111,91.25276482571554,134.86421946962452,86.34904118759631,60.75451969384725,-12.59031517919045,18.597857911039885,171.99028601462567,-9.212504761285237,-1.6176597152874441,2.838834457198318,-25.764489108323804,-9.691833408738564,-36.43517703826861,-105.30350493779306,-207.01710133181834
308585.71428571426,-16.939429329212405,93.4777031800577,138.15249873545818,88.45441622983087,62.235845342715535,-12.897294098557332,19.051313622260356,176.1837785039665,-9.43712540946057,-1.6571017327615627,2.9080513371198466,-26.39268267710635,-9.92814111860558,-37.32354489204839,-107.87103050734963,-212.06462279199147
315930.612244898,-17.342618375723724,95.70264153439999,141.44077800129196,90.5597912720655,63.71717099158384,-13.204273017924223,19.504769333480827,180.37727099330746,-9.661746057635906,-1.6965437502356786,2.9772682170413747,-27.020876245888903,-10.164448828472594,-38.21191274582818,-110.43855607690628,-217.11214425216437
323275.5102040816,-17.745807422235032,97.92757988874227,144.72905726712563,92.66516631430001,65.19849664045215,-13.511251937291092,19.95822504470133,184.5707634826484,-9.886366705811252,-1.7359857677097956,3.0464850969629,-27.64906981467148,-10.400756538339603,-39.10028059960798,-113.00608164646297,-222.15966571233744
330620.4081632653,-18.148996468746333,100.15251824308447,148.01733653295926,94.77054135653458,66.67982228932053,-13.818230856657967,20.41168075592182,188.7642559719895,-10.110987353986594,-1.7754277851839153,3.115701976884426,-28.27726338345406,-10.637064248206611,-39.98864845338782,-115.57360721601961,-227.2071871725104
337965.306122449,-18.55218551525765,102.37745659742666,151.30561579879299,96.87591639876909,68.16114793818883,-14.125209776024862,20.865136467142303,192.9577484613303,-10.335608002161933,-1.8148698026580323,3.18491885680595,-28.905456952236623,-10.87337195807364,-40.87701630716766,-118.14113278557625,-232.2547086326834
345310.20408163266,-18.955374561768963,104.602394951769,154.5938950646268,98.98129144100373,69.64247358705715,-14.43218869539174,21.31859217836277,197.15124095067154,-10.560228650337274,-1.8543118201321471,3.254135736727478,-29.533650521019176,-11.109679667940657,-41.76538416094738,-120.70865835513291,-237.30223009285643
352655.10204081633,-19.35856360828025,106.82733330611133,157.88217433046026,101.08666648323818,71.12379923592545,-14.739167614758621,21.77204788958325,201.3447334400123,-10.784849298512613,-1.8937538376062657,3.323352616649007,-30.161844089801754,-11.345987377807669,-42.653752014727196,-123.27618392468953,-242.34975155302936
359900.0,-19.756263279054128,109.0219793627701,161.12568402585075,103.16337706949352,72.58495679454803,-15.041967048977131,22.21932984980351,205.48113197770607,-11.006411760591646,-1.9326588562317508,3.39162711615482,-30.781484870345796,-11.579077783483658,-43.53002483521019,-125.80875290827552,-247.32855154847636
359950.0,-19.759007966922866,109.03712551161168,161.1480688110723,103.17770929748312,72.59504083967092,-15.044056791551313,22.222416725303614,205.5096789535298,-11.007940853639806,-1.9329273556560664,3.392098306362676,-30.78576126446507,-11.580686435579171,-43.536072351858614,-125.82623120126084,-247.3629122808392
360000.0,-19.76175265479158,109.05227166045341,161.17045359629392,103.19204152547283,72.60512488479384,-15.04614653412549,22.225503600803705,205.53822592935308,-11.009469946687954,-1.933195855080383,3.3925694965705353,-30.790037658584318,-11.582295087674673,-43.54211986850701,-125.84370949424611,-247.39727301320235
360050.0,-19.76449734266031,109.06741780929526,161.1928383815157,103.2063737534624,72.61520892991668,-15.048236276699674,22.228590476303822,205.56677290517675,-11.0109990397361,-1.9334643545047001,3.393040686778389,-30.79431405270354,-11.583903739770188,-43.54816738515541,-125.86118778723151,-247.43163374556528
360100.0,-19.767242030529026,109.082563958137,161.21522316673756,103.22070598145203,72.62529297503957,-15.050326019273864,22.231677351803935,205.59531988100034,-11.012528132784253,-1.9337328539290173,3.3935118769862473,-30.798590446822804,-11.585512391865699,-43.55421490180376,-125.87866608021677,-247.46599447792823
363771.4285714286,-19.968780539746525,110.1947240302297,162.8589059673027,104.2731010081206,73.3657500026345,-15.203772831149669,22.45834220995499,207.6914835343275,-11.124807250891351,-1.9534483830859874,3.4281107008203198,-31.112599957864724,-11.703633417164609,-43.99827540998658,-127.16207216513826,-249.98905396857884
367442.8571428572,-20.170319048964064,111.30688410232237,164.50258876786836,105.32549603478918,74.10620703022941,-15.35721964302548,22.685007068106053,209.7876471876546,-11.23708636899845,-1.9731639122429578,3.4627095246543926,-31.426609468906626,-11.821754442463503,-44.442335918169384,-128.44547825005975,-252.51211345922934
371114.28571428574,-20.371857558181574,112.41904417441516,166.14627156843366,106.37789106145763,74.84666405782441,-15.510666454901282,22.911671926257114,211.88381084098148,-11.349365487105544,-1.9928794413999282,3.497308348488464,-31.740618979948565,-11.939875467762405,-44.886396426352164,-129.72888433498127,-255.03517294987978
374785.7142857143,-20.573396067399095,113.5312042465079,167.78995436899908,107.43028608812607,75.58712108541924,-15.664113266777091,23.138336784408175,213.9799744943088,-11.461644605212637,-2.012594970556899,3.531907172322538,-32.05462849099047,-12.057996493061324,-45.330456934534986,-131.01229041990274,-257.55823244053033
378457.1428571429,-20.774934576616598,114.64336431860059,169.43363716956443,108.48268111479472,76.32757811301417,-15.817560078652884,23.36500164255921,216.07613814763582,-11.573923723319743,-2.032310499713871,3.5665059961566117,-32.3686380020324,-12.176117518360233,-45.77451744271774,-132.2956965048242,-260.081291931181
382128.5714285714,-20.976473085834108,115.7555243906933,171.07731997012974,109.53507614146324,77.06803514060914,-15.971006890528681,23.591666500710243,218.17230180096308,-11.686202841426834,-2.0520260288708396,3.6011048199906823,-32.68264751307428,-12.294238543659128,-46.21857795090053,-133.57910258974564,-262.6043514218312
385800.0,-21.17801159505164,116.86768446278595,172.72100277069507,110.58747116813163,77.808492168204,-16.124453702404494,23.818331358861307,220.26846545429004,-11.798481959533921,-2.071741558027811,3.6357036438247534,-32.99665702411619,-12.412359568958017,-46.66263845908331,-134.8625086746672,-265.12741091248193
389471.4285714286,-21.379550104269146,117.9798445348787,174.3646855712606,111.63986619480029,78.54894919579897,-16.2779005142803,24.04499621701239,222.36462910761742,-11.910761077641009,-2.0914570871847804,3.67030246765883,-33.310666535158106,-12.530480594256932,-47.10669896726614,-136.14591475958863,-267.65047040313243
393142.8571428572,-21.581088613486656,119.09200460697146,176.00836837182578,112.69226122146864,79.28940622339393,-16.43134732615609,24.271661075163426,224.4607927609444,-12.023040195748123,-2.111172616341752,3.7049012914928987,-33.62467604620004,-12.648601619555839,-47.55075947544893,-137.4293208445102,-270.173529893783
396814.28571428574,-21.515221079098165,118.72852448558665,175.47117409659595,112.34831372538713,79.04740741672565,-16.381197291816367,24.19758165780097,223.77571707959925,-11.98634473391432,-2.1047291167853825,3.6935935804874895,-33.52205033785687,-12.609996884777903,-47.40563003638104,-137.00987349044766,-269.3489345923195
400485.7142857143,-21.435040349906167,118.28605914283482,174.81724604075487,111.9296255006704,78.75282160958434,-16.32014951828585,24.10740458107596,222.94177258491138,-11.941675248177742,-2.096885427207893,3.6798286730513223,-33.397123783292564,-12.563003235880995,-47.22896357452369,-136.49927908276857,-268.34515248367626
404157.1428571429,-21.35515843006914,117.84524273474612,174.16575497722565,111.51249760048124,78.4593336347516,-16.25932925136467,24.017563567073285,222.11093594941985,-11.897172232119821,-2.0890709686918725,3.6661150632667834,-33.2726627922567,-12.516184718116705,-47.05295549519853,-135.99058750619562,-267.34511116770835
407828.5714285714,-21.275574206015005,117.40606911623942,173.51669182407448,111.0969242099612,78.1669394009379,-16.19873564320446,23.928057363388792,221.28319559107203,-11.852835065358327,-2.0812856323019875,3.652452559963013,-33.148665629734644,-12.469540678824194,-46.87760334481281,-135.48379166945236,-266.3487967036115
411500.0,-21.196286568321415,116.96853216513402,172.87004753321207,110.68289953592249,77.87563483210116,-16.138367849116463,23.838884722285457,220.45853997097868,-11.808663129823064,-2.073529309508866,3.6388409726816007,-33.02513056717765,-12.42307046777493,-46.702904678917506,-134.9788845076892,-265.356195202535
415171.4285714286,-21.117294411700648,116.53262578206503,172.22581309026995,110.27041780676664,77.58541586738902,-16.078225027559863,23.75004440067642,219.63695759325222,-11.764655809747135,-2.065801892187603,3.6252801116739115,-32.90205588247873,-12.376773437163527,-46.52885706217332,-134.47585898238492,-264.36729282738673
418842.8571428572,-21.038596634983975,116.0983438903979,171.58397951447256,109.85947327240422,77.29627846108286,-16.018306340130007,23.661535160107256,218.81843700484646,-11.720812491658494,-2.0581032726162367,3.6117697878984476,-32.7794398599487,-12.330648941598842,-46.355458068316885,-133.974708081249,-263.3820757926426
422514.28571428574,-20.960192141106454,115.66568043614407,170.94453785851397,109.45006020417468,77.00821858254142,-15.95861095154667,23.573355766738924,218.0029667953979,-11.677132564371256,-2.05043334347425,3.5983098130182096,-32.65728079029221,-12.284696338094873,-46.182705280126456,-133.4754248181234,-262.40053036415173
426185.7142857143,-20.882079837091553,115.23462938787632,170.30747920843103,109.04217289476635,76.72123221614414,-15.899138029642593,23.48550499133066,217.19053559706555,-11.633615418977248,-2.0427919978410842,3.5848999993980857,-32.535576970583946,-12.23891498606184,-46.010596289388864,-132.9780022328855,-261.4226428589471
429857.1428571429,-20.8042586340359,114.8051847366445,169.67279468348087,108.63580565813703,76.43531536123552,-15.839886745351597,23.39798160922249,216.38113208437332,-11.590260448837572,-2.0351791291946344,3.5715401601022,-32.414326704244914,-12.193304247297238,-45.83912869686545,-132.48243339135095,-260.4483996450535
433528.5714285714,-20.72672744709418,114.37734049589193,169.04047543601644,108.23095282943459,76.15046403206934,-15.780856272697289,23.31078440031854,215.57474497405082,-11.547067049574016,-2.0275946314097766,3.558230108891353,-32.29352830101871,-12.14786348597696,-45.66830011225879,-131.98871138517697,-259.47778714129817
437200.0,-20.649485195463935,113.95109070137262,168.41051265136292,107.82760876491832,75.86667425775305,-15.722045788781397,23.223912149069843,214.77136302487858,-11.504034619060759,-2.020038398756877,3.5449696602203833,-32.173180076947965,-12.102592068646418,-45.49810815417952,-131.49682933176604,-258.5107918171216
440871.4285714286,-20.57253080237055,113.52642941106699,167.78289754769548,107.42576784187979,75.58394208219254,-15.66345447377236,23.13736364445733,213.97097503752846,-11.461162557415882,-2.012510325900329,3.5317586292356227,-32.053280354351074,-12.057489364211742,-45.32855045011287,-131.00678037416998,-257.5474001923876
444542.8571428572,-20.495863195052234,113.10335070509979,167.1576213759164,107.02542445856491,75.30226356403668,-15.605081510893854,23.051137679975092,213.1735698544088,-11.418450266993043,-2.0050103078970785,3.5185968317722716,-31.933827461798394,-12.01255474393091,-45.15962463638567,-130.51855768099477,-256.58759883719756
448214.2857142857,-20.419481304745055,112.68184868565714,166.53467541953273,106.6265730340955,75.02163477662259,-15.54692608641348,22.965233053613566,212.37913635950994,-11.3758971523732,-1.9975382401951645,3.5054840843518784,-31.81481973408949,-11.967787581405071,-44.991328358133615,-130.03215444630456,-255.63137437170127
451885.7142857143,-20.34338406666797,112.26191747690481,165.91405099453598,106.22920800839177,74.742051807921,-15.488987389631315,22.8796485678426,211.5876634782474,-11.3335026203562,-1.9900940186322547,3.492420204179741,-31.69625551222935,-11.923187252569766,-44.823659269268084,-129.54756388952694,-254.67871346591173
455557.1428571429,-20.26757042000815,111.84355122490575,165.29573944927995,105.83332384209442,74.46351076048141,-15.431264612868748,22.794383029594947,210.79914017730857,-11.291266079952601,-1.9826775394342047,3.4794050091423974,-31.578133143405758,-11.878753135686228,-44.656615032443796,-129.06477925535924,-253.72960283951826
459228.5714285714,-20.192039307906057,111.42674409753926,164.6797321643606,105.43891501648777,74.18600775137813,-15.373756951457032,22.70943525024954,210.01355546449864,-11.2491869423754,-1.975288699213601,3.4664383178050544,-31.46045098096586,-11.834484611332726,-44.49019331902594,-128.58379381367325,-252.78402926170173
462900.0,-20.116789677440735,111.01149028441849,164.06602055249576,105.04597603342295,73.9095389121559,-15.316463603726293,22.624804045614958,209.23089838858752,-11.207264621031777,-1.9679273949683223,3.4535199494090754,-31.34320738439349,-11.790381062395916,-44.32439180905778,-128.1046008594223,-251.84197955095152
466571.4285714286,-20.041820479615197,110.59778399681056,163.4545960584056,104.65450141524069,73.63410038877582,-15.259383770994164,22.540488235912846,208.45115803915678,-11.16549853151504,-1.9605935240801067,3.440649723869456,-31.226400719286115,-11.746441874062253,-44.159208191228494,-127.62719371254717,-250.90344057487863
470242.8571428572,-19.967130669341667,110.18561946755545,162.84545015869259,104.26448570469556,73.35968834156215,-15.202516657554764,22.45648664576164,207.67432354644782,-11.123888091596344,-1.9532869843131235,3.4278274617723143,-31.110029357332195,-11.702666433809464,-43.994640162840675,-127.15156571788323,-249.96839925003638
473914.28571428574,-19.892719205427163,109.77499095098574,162.23857436172432,103.87592346487955,73.0862989451483,-15.145861470667523,22.372798104159948,206.90038408121112,-11.082432721216666,-1.9460076738125385,3.4150529843723922,-30.99409167628837,-11.65905413139788,-43.830685429778505,-126.6777102450678,-249.03684254173479
477585.7142857143,-19.818585050558884,109.36589272284594,161.63396020751364,103.48880927914617,72.8139283884237,-15.08941742054625,22.289421444470413,206.12932885455334,-11.041131842478698,-1.9387554911031026,3.402326113590555,-30.878586059956966,-11.61560435886206,-43.66734170647567,-126.20562068844735,-248.10875746386074
481257.1428571429,-19.744727171289796,108.9583190802134,161.03159926760105,103.10313775103555,72.54257287448063,-15.033183720347962,22.206355504403355,205.36114711778868,-10.999984879638744,-1.931530335087734,3.3896466720113234,-30.763510898163187,-11.572316510502263,-43.5046067158832,-125.73529046698563,-247.1841310786963
484928.5714285714,-19.671144538024222,108.55226434141854,160.43148314493789,102.71890350419841,72.27222862056112,-14.977159586162038,22.12359912600065,204.59582816228834,-10.958991259098761,-1.9243321050461057,3.3770144828803814,-30.648864586733136,-11.529189982876007,-43.34247818943824,-125.26671302417208,-246.2629504967392
488600.0,-19.597836125003433,108.14772284596559,159.83360347376808,102.33610118232167,72.00289185800489,-14.921344236999301,22.04115115561944,203.8333613193318,-10.918150409398315,-1.9171607006332505,3.364429370102138,-30.53464552747101,-11.486224174789648,-43.1809538670322,-124.79988182793029,-245.34520287652128
